"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_xgb","cvpreds","h2o_xgb_m"
"1113",7.1,18.07566667,71.96666667,74.1,"5",10.559907913208,13.0907945632935,11.922963142395
"1114",16.9,27.989,73.63333333,74,"6",18.8682346343994,18.6545391082764,19.1449508666992
"1115",22.5,30.80066667,72,74.93333333,"7",20.6876983642578,18.3449268341064,20.6573333740234
"1116",12.6,31.73116667,70.96666667,75.53333333,"8",19.396577835083,18.9149780273438,16.5823707580566
"1117",21.3,31.833,66.46666667,77.36666667,"9",18.1843814849854,18.6705188751221,18.6164531707764
"1118",15.6,19.45483334,60.03333333,80.53333333,"10",13.4857587814331,13.9591512680054,14.3759050369263
"1119",11.5,15.29533334,54.6,83.13333333,"11",13.3335075378418,13.0757722854614,12.5671739578247
"1120",9.7,15.34316667,49.7,85.33333333,"12",12.3444604873657,13.0752191543579,12.6497201919556
"1121",13.8,13.2445,45.83333333,87.1,"13",13.4585056304932,12.8345680236816,12.8957834243774
"1122",16.3,12.84683334,44.06666667,88,"14",14.0806980133057,12.8681697845459,14.1005449295044
"1123",20.4,12.39633334,54.1,83.6,"15",13.6348028182983,14.8700103759766,16.3237991333008
"1124",9,17.72216667,58.33333333,81.8,"16",14.0495252609253,14.9448556900024,14.2053995132446
"1125",18.6,15.71533334,54.26666667,82.63333333,"17",16.2225170135498,16.5614471435547,17.0624122619629
"1126",15.3,16.05383334,62.23333333,78.23333333,"18",12.9511919021606,12.1080589294434,13.4296817779541
"1127",19.9,21.90666667,64.63333333,77.66666667,"19",20.4348526000977,17.956392288208,19.1389636993408
"1128",25.2,27.99383333,67.7,76.86666667,"20",21.7062606811523,20.1920986175537,21.0218257904053
"1129",15.3,20.96098276,69.33333333,76.3,"21",17.3215465545654,17.958568572998,16.9692440032959
"1130",19.2,20.695,68.13333333,75.8,"22",16.4403419494629,15.9975347518921,16.9302139282227
"1131",16.5,18.137,68.36666667,75,"23",14.0454788208008,13.5737504959106,13.7664737701416
"1132",14.2,16.52833333,69.06666667,74.76666667,"0",12.2663974761963,12.6098041534424,12.8227062225342
"1133",12.8,16.90066667,70.23333333,74,"1",11.8905611038208,11.8166198730469,12.1570272445679
"1134",11.7,14.93766667,70.86666667,74.06666667,"2",11.2978849411011,11.4171133041382,11.720534324646
"1135",11.1,14.64633334,71.36666667,74.03333333,"3",11.4223966598511,11.3190822601318,11.1825103759766
"1136",11,17.407,72.06666667,73.96666667,"4",13.5091753005981,12.9484872817993,12.5405836105347
"1137",10.9,20.45716667,71.76666667,74.36666667,"5",12.3575344085693,14.2811050415039,13.5791349411011
"1138",18.5,27.73016667,71.46666667,74.5,"6",18.4887943267822,18.6368846893311,18.7056407928467
"1139",22.9,34.466,68.76666667,75.73333333,"7",21.9950637817383,23.4607486724854,21.7635135650635
"1140",20.4,22.36966667,62.9,78.4,"8",15.7899589538574,13.5813074111938,15.7079381942749
"1141",17.3,18.69066667,59.3,80.33333333,"9",12.7682151794434,13.3674640655518,13.8025722503662
"1142",17.5,17.18816667,55.1,82.56666667,"10",14.9268922805786,14.6364030838013,14.4453716278076
"1143",16.4,14.6665,53.23333333,83.46666667,"11",13.3240003585815,11.8412561416626,13.1661796569824
"1144",16.1,17.10983334,50.3,85.23333333,"12",14.7675886154175,14.2658786773682,14.8989686965942
"1145",11.6,13.7945,47.06666667,86.96666667,"13",13.5364198684692,14.0916242599487,13.0604877471924
"1146",12.3,10.236,44.43333333,88.43333333,"14",9.54815101623535,11.4940433502197,11.0686550140381
"1147",15.5,13.53883333,46.86666667,87.03333333,"15",14.1021871566772,13.9573402404785,14.7877254486084
"1148",3,13.75033333,65.56666667,80.46666667,"16",9.90201759338379,9.99344062805176,6.60364484786987
"1149",14,18.53483334,67.43333333,79.16666667,"17",16.6683502197266,14.7509250640869,15.3003101348877
"1150",16.3,22.303,67.06666667,78,"18",17.7765140533447,15.5953741073608,16.3733711242676
"1151",27.9,27.41416667,64.23333333,78.03333333,"19",25.3163032531738,21.4315052032471,24.6710834503174
"1152",24.6,29.39916667,65.03333333,77.9,"20",22.2521324157715,21.9226703643799,23.2110290527344
"1153",21.1,24.05916667,65.83333333,77,"21",17.9445495605469,17.1801013946533,18.391752243042
"1154",19.9,20.847,67.26666667,76.33333333,"22",19.205867767334,17.6721878051758,18.4314575195312
"1155",17.8,20.80326437,68.46666667,75.8,"23",16.4295463562012,14.7945508956909,16.0753345489502
"1156",12.9,14.37083334,70.66666667,75,"0",12.5428485870361,12.4552240371704,12.0834178924561
"1157",5.9,16.03766667,71.36666667,74.46666667,"1",9.79195499420166,12.1401042938232,10.6399164199829
"1158",7.7,13.75,72.93333333,74,"2",10.3670015335083,10.3706998825073,9.87832069396973
"1159",11.8,15.8775,72.53333333,74,"3",11.2930765151978,11.5941476821899,11.6336488723755
"1160",11.4,17.00583334,72.06666667,74,"4",12.718207359314,13.0859565734863,12.1262578964233
"1161",14.7,18.81016667,72.43333333,74,"5",12.6028079986572,13.3741207122803,13.0490884780884
"1162",16,25.95233334,73.13333333,73.73333333,"6",16.6729545593262,16.0971527099609,16.35426902771
"1163",16.1,32.41016667,70.7,74.83333333,"7",20.3040904998779,22.4382152557373,18.9133129119873
"1164",19.2,25.6305,65.93333333,77.03333333,"8",12.215461730957,13.3026008605957,13.600697517395
"1165",12.6,17.62933333,59.6,79.53333333,"9",12.0965948104858,12.2805147171021,11.6179723739624
"1166",15.3,17.7905,55.13333333,82,"10",14.8604211807251,13.8686075210571,15.2058391571045
"1167",15.6,17.17916667,50.43333333,85.1,"11",13.7649412155151,13.6001081466675,14.9779281616211
"1168",14.4,14.30433334,43.93333333,88.56666667,"12",13.754563331604,13.2108421325684,13.163369178772
"1169",12.8,14.52616667,42.43333333,89,"13",13.2423572540283,14.2640695571899,13.9996156692505
"1170",15.9,11.33016667,41.5,88.96666667,"14",13.8527202606201,13.3999481201172,14.1542987823486
"1171",11.7,11.45566667,43.6,87.96666667,"15",15.7032289505005,18.2114353179932,15.3542757034302
"1172",16.2,13.41433333,46.3,85.9,"16",14.3320188522339,14.010199546814,15.5366792678833
"1173",20.1,16.48066667,50.36666667,83.6,"17",18.3366832733154,17.6824321746826,18.3657283782959
"1174",16.3,19.42383334,56,80.83333333,"18",17.237720489502,16.8523330688477,17.0188617706299
"1175",19.2,20.46016667,58.16666667,79.36666667,"19",22.8158016204834,26.5191459655762,23.5980205535889
"1176",16,18.8895,60.6,78.13333333,"20",16.1548690795898,15.8217697143555,16.23779296875
"1177",15.5,15.511,62.3,77.8,"21",14.0716352462769,12.2146759033203,13.1208772659302
"1178",12.7,15.986,63.9,77,"22",14.5404977798462,13.7979574203491,13.5869846343994
"1179",11.5,14.88433333,64.33333333,76.8,"23",12.2533855438232,12.8458986282349,12.9626541137695
"1180",11.8,12.12433334,64.93333333,76,"0",10.192587852478,9.53542232513428,10.4118728637695
"1181",11.7,10.56633333,65.6,76,"1",9.86845588684082,9.91199016571045,9.5365629196167
"1182",8.6,12.69483333,67.93333333,75.96666667,"2",9.78742980957031,8.73396110534668,9.63306903839111
"1183",15.1,15.43816667,69.43333333,75.33333333,"3",12.9423904418945,12.1203088760376,12.7285108566284
"1184",7.5,12.551,68.9,75,"4",10.3300085067749,10.3222227096558,10.4458599090576
"1185",10.2,10.27266667,68.63333333,74.96666667,"5",10.5654859542847,8.78150653839111,9.21031951904297
"1186",11.5,12.3365,67.56666667,74.96666667,"6",9.96114635467529,9.54292011260986,10.1683921813965
"1187",16.9,17.4595,65.43333333,76.13333333,"7",13.3161468505859,11.6965818405151,12.3803281784058
"1188",16.8,20.25566667,63.03333333,77.36666667,"8",13.6716394424438,13.0825309753418,14.7174072265625
"1189",12.3,17.48583334,59.13333333,79.86666667,"9",11.6972017288208,12.6135711669922,12.6914625167847
"1190",16,20.132,55.66666667,82,"10",16.2292766571045,14.7685127258301,15.3241624832153
"1191",15.8,15.02416667,50.76666667,84.7,"11",12.5972938537598,13.2771844863892,13.6936473846436
"1192",11.8,13.58866667,51.1,84.63333333,"12",12.0439453125,12.1839876174927,12.072039604187
"1193",16.3,13.88666667,49,86.13333333,"13",12.9940948486328,11.1510896682739,12.2393360137939
"1194",10,12.01683334,46.73333333,87.96666667,"14",12.1714344024658,13.5299301147461,12.530743598938
"1195",13.6,12.9305,44.33333333,89.3,"15",14.6126871109009,14.5660810470581,14.5786123275757
"1196",14.7,12.58533334,44.73333333,87.93333333,"16",14.7250757217407,14.681056022644,14.8495922088623
"1197",14.5,11.739,47.56666667,85.56666667,"17",14.5232934951782,13.7498302459717,14.3061981201172
"1198",15.5,17.15766667,56.76666667,82.03333333,"18",17.0706901550293,18.970006942749,17.7003974914551
"1199",15.8,20.57783334,59.53333333,80.1,"19",16.0588092803955,20.1630840301514,18.3135719299316
"1200",17.1,18.92116667,60.83333333,79.76666667,"20",17.8766441345215,18.1075267791748,17.7345218658447
"1201",12.7,18.875,63.93333333,78.1,"21",15.4984731674194,15.2561502456665,14.6662549972534
"1202",15.4,26.20083334,64.73333333,77.23333333,"22",16.4321250915527,18.3391609191895,17.4643096923828
"1203",10.2,16.1385,65.86666667,76.63333333,"23",12.0743522644043,13.3713779449463,12.5444498062134
"1204",14.4,19.23466667,48,86.23333333,"11",14.3139419555664,13.5537376403809,14.4756860733032
"1205",16.7,14.79783334,43.33333333,88.76666667,"13",13.8579053878784,13.9357757568359,14.7071228027344
"1206",13.3,13.45783334,42.2,90.13333333,"14",14.0029277801514,15.0233087539673,13.9140424728394
"1207",12.4,9.108833334,39.03333333,91.76666667,"15",12.8832626342773,12.2383518218994,12.3287019729614
"1208",17.7,13.4815,42,89.33333333,"16",15.2004175186157,15.8968706130981,15.7817287445068
"1209",18.9,17.587,45.2,87.06666667,"17",19.4389495849609,18.7893581390381,18.7629814147949
"1210",24.8,28.01316667,47.33333333,86.06666667,"18",23.0145664215088,22.4436511993408,22.8649883270264
"1211",23.4,30.2865,49.8,84.13333333,"19",23.9708251953125,25.0331363677979,24.2558174133301
"1212",25.1,27.651,53.6,82.4,"20",24.8770599365234,22.8328647613525,22.9953517913818
"1213",21.8,27.88966667,56.46666667,81.6,"21",23.8030319213867,22.5105476379395,21.8754940032959
"1214",25.4,30.233,59.33333333,80.36666667,"22",22.6926422119141,21.4473419189453,22.9789695739746
"1215",18.1,24.71533334,61.76666667,79.06666667,"23",17.2174072265625,18.0397968292236,18.6310443878174
"1216",17.5,20.62916667,63.86666667,77.93333333,"0",14.5516309738159,14.8305788040161,15.3679342269897
"1217",17.9,19.5885,64.96666667,77.06666667,"1",14.3155498504639,12.6269626617432,14.1016492843628
"1218",22.3,21.35266667,66.76666667,76,"2",16.8049755096436,14.1359195709229,15.3953113555908
"1219",16,20.08716667,67.2,75.76666667,"3",15.0587148666382,14.0744590759277,14.609673500061
"1220",19,20.113,69,75.23333333,"4",15.7375478744507,14.9619207382202,16.1917114257812
"1221",17,23.33232143,70.03571429,74.96428571,"5",16.6324977874756,16.00905418396,16.7908763885498
"1222",21.6,30.72133333,69.06666667,75,"6",19.8200016021729,20.1192016601562,20.4369735717773
"1223",19.2,35.56666667,66.43333333,76.53333333,"7",21.3638973236084,22.2758407592773,21.5619487762451
"1224",24,32.98166667,60.06666667,79.76666667,"8",22.5644588470459,20.1958656311035,20.1409912109375
"1225",20,28.9705,52.3,84.16666667,"9",17.7553367614746,19.2105159759521,18.7349662780762
"1226",20,21.36416667,46.9,87.06666667,"10",18.215404510498,15.7736892700195,15.0973339080811
"1227",17.2,16.25716667,45.9,87.13333333,"11",15.7120428085327,15.522985458374,15.4551105499268
"1228",19.8,19.38733333,43.06666667,89.26666667,"12",15.9868259429932,13.2059211730957,14.1778392791748
"1229",23.8,26.94966667,43.16666667,89.36666667,"13",20.2753124237061,18.0430145263672,20.17946434021
"1230",21.2,23.48733333,42.06666667,90.63333333,"14",18.0343647003174,17.7100009918213,18.447868347168
"1231",21.3,21.348,41.83333333,90.8,"15",18.939826965332,18.3132400512695,18.7257518768311
"1232",19.4,19.51066667,43.83333333,88.76666667,"16",18.8546276092529,18.5599002838135,18.5653114318848
"1233",15.1,17.90083334,45,88.36666667,"17",19.3345413208008,19.8393058776855,18.7116107940674
"1234",20.4,21.07083334,47.5,86.43333333,"18",21.8504581451416,19.1806602478027,19.1914119720459
"1235",32.9,31.37033333,51.1,84.16666667,"19",27.3418827056885,25.0969562530518,26.1995124816895
"1236",11.6,13.7105,53.63333333,82.73333333,"20",13.5334339141846,14.2541513442993,13.7204132080078
"1237",15.5,16.27483334,56.56666667,81.7,"21",16.2085838317871,15.3499755859375,15.3580684661865
"1238",21.2,21.6145,58.33333333,80.93333333,"22",18.3409805297852,19.4762020111084,20.4867935180664
"1239",21.4,22.08883334,60.23333333,79.8,"23",18.6528778076172,17.294900894165,18.0600318908691
"1240",14.3,21.04716667,62.36666667,78.9,"0",17.9568367004395,17.0838966369629,16.8571453094482
"1241",17.2,19.84816667,64.1,77.96666667,"1",14.7805261611938,12.888201713562,14.3680791854858
"1242",17,17.05333334,65.73333333,77.06666667,"2",13.5616540908813,12.1569318771362,13.7175350189209
"1243",15.1,15.95283334,66.76666667,77,"3",13.2143754959106,12.3335523605347,13.1504049301147
"1244",18,20.1255,67.96666667,76.96666667,"4",15.8619565963745,14.3008985519409,15.2183313369751
"1245",17.3,23.477,68.63333333,76.5,"5",17.1443767547607,15.2077436447144,15.9418134689331
"1246",19.9,30.195,67.8,76.9,"6",19.5953502655029,19.7270069122314,20.5550136566162
"1247",59,59.70866667,66,77.46666667,"7",52.2898178100586,46.7099990844727,54.102424621582
"1248",23.4,37.429,61.9,79.43333333,"8",23.9750003814697,21.7286796569824,23.8393287658691
"1249",17.6,22.816,56.03333333,82.3,"9",15.6553077697754,15.6769790649414,16.1955451965332
"1250",16.6,22.5785,49.46666667,85.56666667,"10",17.0981731414795,16.7172584533691,16.7433242797852
"1251",25,20.3085,44.7,87.86666667,"11",18.5676860809326,16.880163192749,17.3781623840332
"1252",25.6,22.54983333,44.66666667,88.26666667,"12",18.3883514404297,14.5461139678955,17.0151786804199
"1253",22.6,20.1825,38.26666667,92.03333333,"13",16.5560989379883,15.8618230819702,16.8788414001465
"1254",19.9,18.005,40.53333333,90.03333333,"14",17.2322254180908,15.6623544692993,17.4265117645264
"1255",16.5,16.96033333,42.36666667,89.16666667,"15",17.5664958953857,18.1319828033447,17.515682220459
"1256",20,16.3765,40.76666667,90.26666667,"16",18.9209899902344,17.4566173553467,18.6616439819336
"1257",24.8,21.697,42.7,88.43333333,"17",22.0268688201904,20.9744262695312,21.4809169769287
"1258",29.5,28.8085,48.86666667,85.5,"18",24.3407802581787,23.8210716247559,25.8896102905273
"1259",30.2,31.03183333,51.46666667,83.8,"19",26.5241794586182,23.3941383361816,25.7428035736084
"1260",21.1,23.23383334,54.06666667,82.13333333,"20",20.7498111724854,21.5293388366699,21.3701648712158
"1261",19.6,19.69266667,57.83333333,80.43333333,"21",18.7233600616455,15.5549898147583,17.3591861724854
"1262",10.4,16.75866667,65.8,78.1,"22",14.3864803314209,13.6534576416016,13.013162612915
"1263",17.8,22.06316667,68.1,77.93333333,"23",17.0690250396729,16.1887626647949,16.3895225524902
"1264",16.8,23.01466667,68.96666667,77.63333333,"0",15.2616558074951,15.1878690719604,14.2051696777344
"1265",16.2,29.194,69.23333333,77.26666667,"1",16.5707969665527,17.2983798980713,16.5745315551758
"1266",16.1,25.65216667,68.06666667,77.06666667,"2",16.1748752593994,16.145336151123,16.71852684021
"1267",11.4,25.331,67.96666667,76.96666667,"3",16.062068939209,17.4111080169678,16.2146148681641
"1268",15.9,25.52383334,68,76.36666667,"4",15.7114782333374,16.3904647827148,16.806037902832
"1269",22.3,28.0235,67.96666667,76.1,"5",19.2091751098633,18.6606903076172,19.1960983276367
"1270",28.4,42.49933333,69.03333333,75.5,"6",28.7169609069824,28.5754852294922,28.3397102355957
"1271",30.5,39.769,66.7,76.46666667,"7",26.5447673797607,24.3980579376221,26.3226909637451
"1272",29.3,36.17533334,62.36666667,78.5,"8",23.485897064209,21.3698825836182,23.8445682525635
"1273",18,24.2555,55.03333333,82.33333333,"9",17.2893447875977,17.6201248168945,16.6935691833496
"1274",17.4,21.06233334,47.66666667,86.23333333,"10",16.0260448455811,15.1440782546997,14.8525257110596
"1275",14.9,18.5385,39.2,91.93333333,"11",12.6733646392822,13.3076267242432,13.5479907989502
"1276",16.7,19.84883334,34.86666667,94.56666667,"12",16.1612739562988,13.9867525100708,14.0347061157227
"1277",9.3,12.27216667,33.33333333,96.13333333,"13",12.3281154632568,13.1056327819824,12.6891384124756
"1278",10.2,9.5945,32.66666667,96.3,"14",9.82440280914307,10.9654264450073,11.3397245407104
"1279",13,10.916,32.36666667,96,"15",13.4000682830811,13.8939914703369,13.3588428497314
"1280",16.1,18.08366667,45.23333333,87.8,"16",17.2553825378418,17.2338829040527,16.9734725952148
"1281",21.6,14.88183334,47.5,86.9,"17",17.0574493408203,15.0664205551147,16.4233379364014
"1282",12.7,17.6785,58.33333333,79.8,"18",15.3750133514404,18.1360645294189,17.2753791809082
"1283",16.1,24.19733334,58.13333333,79.63333333,"19",25.5982780456543,24.2606830596924,26.1561794281006
"1284",31.9,31.577,57.96666667,80,"20",25.6006011962891,23.0873279571533,25.3103332519531
"1285",25.9,27.86266667,59.73333333,79.73333333,"21",23.2316226959229,23.05002784729,22.6431884765625
"1286",19,27.459,64,78.23333333,"22",19.3414173126221,18.7943725585938,19.7511520385742
"1287",23.9,24.958,63.4,78,"23",16.6236686706543,15.76380443573,19.280158996582
"1288",19.3,22.04466667,64.3,77.53333333,"0",16.4491500854492,16.3541717529297,16.5225448608398
"1289",17.6,21.48216667,65.5,76.96666667,"1",15.8529043197632,16.1445388793945,16.3881072998047
"1290",15.5,18.148,66.7,76.4,"2",14.7757968902588,13.5087356567383,13.4011688232422
"1291",16.5,20.59566667,67.86666667,76.03333333,"3",13.639217376709,13.802698135376,14.2900733947754
"1292",12.8,19.5875,68.6,75.83333333,"4",14.7592267990112,13.736496925354,13.4661903381348
"1293",15.4,23.91133333,68.63333333,76,"5",17.09934425354,16.7614669799805,16.5060863494873
"1294",19.7,32.01533334,68.43333333,76.2,"6",20.1525802612305,21.3811492919922,19.9056968688965
"1295",20.8,34.4755,65.13333333,77.73333333,"7",21.5159111022949,21.5217380523682,20.7792682647705
"1296",12.8,27.5315,59.66666667,80.5,"8",12.659649848938,14.0163450241089,12.739972114563
"1297",12.9,22.75466667,53.53333333,83.6,"9",14.8159055709839,16.0028915405273,15.9111785888672
"1298",14.1,17.96883334,46.46666667,87.4,"10",14.013427734375,14.2322616577148,14.5229845046997
"1299",12.6,12.99183333,41.46666667,90.13333333,"11",12.8547773361206,13.435604095459,13.5353746414185
"1300",9,14.09733333,35.2,95.06666667,"12",10.8629922866821,13.1187868118286,11.7911396026611
"1301",14.7,13.3495,30.43333333,98.63333333,"13",10.6958169937134,11.3578729629517,12.1805553436279
"1302",10.3,13.66766667,32.06666667,96.8,"14",12.2847080230713,13.4032182693481,12.8968906402588
"1303",14.4,14.152,30.5,97.8,"15",14.0592021942139,13.8731517791748,14.2382469177246
"1304",22.1,17.73166667,33.83333333,96.1,"16",18.7101192474365,16.8231811523438,18.8760662078857
"1305",12.8,18.8365,39.3,90.63333333,"17",18.6852588653564,19.9734535217285,19.2091598510742
"1306",29.2,32.215,45.4,87.56666667,"18",26.5456256866455,24.1465473175049,25.205587387085
"1307",26.3,33.89366667,47.9,86.13333333,"19",26.5706443786621,27.3233070373535,27.4743423461914
"1308",30.7,32.66516667,50,84.76666667,"20",27.8919582366943,26.0105457305908,28.2637252807617
"1309",24.3,27.335,54.33333333,82.93333333,"21",22.5648803710938,21.1329936981201,21.6838912963867
"1310",19.8,24.94283334,55.1,82.1,"22",21.1865940093994,20.9074440002441,20.4406089782715
"1311",24.5,27.8455,56.66666667,81.4,"23",22.6163234710693,21.2111148834229,22.211784362793
"1312",20.7,23.51333333,60.56666667,80,"0",18.3372383117676,17.9011421203613,19.0168704986572
"1313",16.8,18.74916667,62.16666667,78.93333333,"1",14.0835428237915,14.5307445526123,14.8088302612305
"1314",8.5,15.55516667,64.83333333,78.06666667,"2",9.86071109771729,11.7639656066895,10.829174041748
"1315",11.4,18.1035,65.3,78,"3",12.9929056167603,13.0975284576416,12.6430282592773
"1316",14.9,16.27316667,66.43333333,77.23333333,"4",12.3196992874146,12.3183860778809,12.7768812179565
"1317",15.2,21.49766667,67.6,76.83333333,"5",16.769811630249,15.9507322311401,16.0352420806885
"1318",18.8,31.315,66.33333333,77.13333333,"6",19.3639678955078,20.231388092041,19.9362506866455
"1319",25.2,37.54483334,62.66666667,78.6,"7",23.9755744934082,22.6287956237793,22.9683380126953
"1320",28.5,34.0045,55.4,81.7,"8",22.8001499176025,18.9119453430176,20.426290512085
"1321",20.7,32.242,52,83.8,"9",18.1467227935791,18.8228874206543,19.7030639648438
"1322",21.6,28.04016667,45.7,87.53333333,"10",18.8745822906494,17.3612518310547,18.4730281829834
"1323",15.5,20.27619541,41.34482759,90,"11",15.6704988479614,15.4502592086792,16.7917537689209
"1324",12,18.66666667,34.66666667,94.53333333,"12",13.9910154342651,16.0898628234863,15.0981788635254
"1325",17.2,19.66066667,30.4,97.43333333,"13",16.0549774169922,15.4759874343872,15.7486009597778
"1326",18,18.44733334,27.93333333,99.83333333,"14",14.3789558410645,13.9083003997803,14.9045848846436
"1327",15.5,18.93183334,26.8,100.2333333,"15",15.573037147522,16.8615608215332,16.566333770752
"1328",16.7,17.918,27.16666667,99.23333333,"16",16.1278381347656,16.7205028533936,17.215841293335
"1329",20,23.81933333,34.33333333,93.1,"17",22.496244430542,22.5308952331543,22.3511486053467
"1330",21.4,28.91266667,46.33333333,86.66666667,"18",23.165153503418,23.4682846069336,22.7415447235107
"1331",12.2,19.40966667,53.03333333,82.63333333,"19",16.0582065582275,18.7015914916992,16.6124534606934
"1332",21.6,22.4945,52.33333333,82.83333333,"20",21.8893985748291,18.736213684082,21.3392105102539
"1333",21.3,23.44316667,55.93333333,81.5,"21",19.8186492919922,19.6105861663818,20.2805156707764
"1334",25.8,28.67166667,59.5,80.4,"22",22.7871360778809,23.004415512085,23.7302551269531
"1335",21.5,27.45316667,62.13333333,79.36666667,"23",19.9338340759277,19.6994762420654,21.0608234405518
"1336",22.2,24.88116667,62.76666667,78.7,"0",17.8465404510498,16.395471572876,17.5443820953369
"1337",18.4,22.225,61.96666667,78.93333333,"1",14.9762277603149,14.9044313430786,16.6905727386475
"1338",14.8,20.5715,63.6,77.63333333,"2",13.1322832107544,13.2581157684326,14.2359476089478
"1339",12.6,19.567,64.2,77.56666667,"3",13.5030336380005,13.3523025512695,13.3554992675781
"1340",16.2,19.00716667,63,78.03333333,"4",13.7956295013428,11.5139493942261,13.3632249832153
"1341",13.3,20.65733334,64.6,77.26666667,"5",13.2772512435913,14.0549554824829,14.2024354934692
"1342",15.8,24.33433334,64.13333333,77.8,"6",16.1583671569824,17.0968494415283,17.1600551605225
"1343",15.2,25.69283334,62.13333333,78.7,"7",16.521240234375,15.9837512969971,15.1475734710693
"1344",15.8,22.50133333,57.7,80.9,"8",17.1110877990723,15.5232276916504,15.4083518981934
"1345",13.4,21.891,53.03333333,82.83333333,"9",15.2156381607056,17.2263221740723,16.9236927032471
"1346",16.7,23.44816667,45.33333333,86.76666667,"10",16.171745300293,14.9876651763916,16.3935527801514
"1347",15.8,21.63216667,40.5,89.66666667,"11",17.2865352630615,16.3343029022217,16.9428329467773
"1348",18.9,21.192,39.06666667,90.8,"12",16.805004119873,16.2295188903809,16.7298755645752
"1349",14,19.4675,35.3,93.1,"13",15.1153602600098,16.4036922454834,16.5225963592529
"1350",29.8,42.824,39,89,"18",31.9529209136963,34.9899978637695,33.515926361084
"1351",43.6,43.02483334,40.5,88.56666667,"19",33.7815208435059,33.7855186462402,37.9563140869141
"1352",43.7,39.315,43.76666667,86.66666667,"20",34.7847709655762,26.2351894378662,32.5777397155762
"1353",23,24.90483333,54.1,82.6,"21",21.8284091949463,21.6812610626221,21.7233943939209
"1354",21.5,22.367,59.7,80.43333333,"22",19.5189685821533,20.3803482055664,20.2906036376953
"1355",24.7,27.0445,61.26666667,79.36666667,"23",21.6660137176514,21.2334423065186,21.3612327575684
"1356",9.9,15.282,61.83333333,78.83333333,"0",12.3554878234863,12.3818807601929,11.7913551330566
"1357",10.4,14.09483334,63.46666667,77.73333333,"1",10.891056060791,12.1353302001953,11.071120262146
"1358",12.2,14.06233334,65.5,77,"2",12.2421207427979,10.7708854675293,11.5803756713867
"1359",11.7,12.883,64.8,76.9,"3",10.2518768310547,9.62540245056152,10.319751739502
"1360",10.8,13.37116667,64.76666667,77,"4",10.9393186569214,10.925482749939,10.9597120285034
"1361",12.2,17.4975,66.66666667,76.86666667,"5",13.1486406326294,13.5970287322998,13.3793678283691
"1362",18.9,29.07366667,69.16666667,76.03333333,"6",20.8006553649902,22.5765838623047,20.4082565307617
"1363",23.6,35.07966667,68.36666667,76.9,"7",22.3452949523926,22.2079334259033,22.4778099060059
"1364",17.3,29.32783333,66.46666667,77.26666667,"8",16.9506816864014,15.9800491333008,17.0236492156982
"1365",10.8,18.7505,62.23333333,78.93333333,"9",12.3569202423096,12.5287895202637,12.4882917404175
"1366",10.8,18.08066667,56,82.4,"10",14.0608043670654,15.0443782806396,13.4744710922241
"1367",9.1,15.83616667,51,84.36666667,"11",13.1478033065796,15.1796875,13.6738576889038
"1368",10,16.96233333,48.53333333,85.76666667,"12",15.5462837219238,14.2546730041504,14.037257194519
"1369",12,13.77583334,41.96666667,89.56666667,"13",13.3828105926514,13.7279863357544,13.5627412796021
"1370",10.2,13.30283334,36.4,93.73333333,"14",11.8393449783325,13.6819200515747,12.7463388442993
"1371",11.2,13.00433334,34.26666667,95.63333333,"15",14.4160661697388,15.7358455657959,15.0102910995483
"1372",13.6,15.82816667,35.8,93.6,"16",16.1560516357422,16.9576683044434,16.8375186920166
"1373",12.2,16.76883333,42,88.8,"17",17.6879863739014,19.975513458252,19.2495975494385
"1374",14.5,20.93383334,45.66666667,86.46666667,"18",22.5361862182617,20.3971481323242,19.495906829834
"1375",25.1,25.09783334,53.36666667,83.5,"19",22.8991584777832,19.8305110931396,22.9238605499268
"1376",18,26.359,63.8,79.7,"20",20.8769149780273,22.008228302002,21.8957500457764
"1377",26.8,27.30716667,67.13333333,78.5,"21",17.9840354919434,19.4105663299561,21.3516235351562
"1378",19.9,26.39866667,68.9,76.96666667,"22",20.3334579467773,20.2544384002686,19.7616767883301
"1379",17.5,25.42866667,70.13333333,76.93333333,"23",17.1044235229492,18.8387451171875,18.6205444335938
"1380",19.5,23.663,69.43333333,76.96666667,"0",17.8765335083008,17.3428230285645,18.5509700775146
"1381",14,21.90266667,70.6,76.23333333,"1",15.6197376251221,15.6118698120117,16.133129119873
"1382",22.8,24.63083334,71.16666667,76,"2",18.6562690734863,16.4742736816406,17.7614631652832
"1383",15.4,22.34066667,73.1,75.53333333,"3",14.9625091552734,15.3308887481689,14.4927434921265
"1384",18.2,24.25733333,72.7,74.73333333,"4",16.8910865783691,16.456958770752,16.9618968963623
"1385",22,25.58916667,72.6,74.93333333,"5",18.1298885345459,17.5109386444092,18.3869438171387
"1386",24.1,33.507,72.76666667,74.83333333,"6",21.9913749694824,20.5027160644531,21.9960231781006
"1387",30.4,39.36316667,69,76.5,"7",28.3502082824707,28.9486694335938,28.6928081512451
"1388",20.6,31.1725,64.03333333,78.63333333,"8",18.2460308074951,19.123743057251,19.3983917236328
"1389",18.1,27.1335,65.13333333,79.16666667,"9",17.0782356262207,17.2689018249512,16.6991863250732
"1390",8.1,15.15266667,63.33333333,80.9,"10",8.81202411651611,8.71677684783936,9.12607002258301
